Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YEL003W	gim4	YFL039C	act1-4	0.249
YEL003W	gim4	YML124C	tub3	0.313
YEL003W	gim4	YOR281C	plp2-5001	0.272
YEL003W	gim4	YDR212W	tcp1-1	0.287
YEL003W	gim4	YJL008C	cct8-5002	0.350
YEL003W	gim4	YDL143W	cct4-1	0.215
YEL003W	gim4	YJR064W	cct5-5001	0.241
YEL003W	gim4	YJL179W	pfd1	0.490
YEL003W	gim4	YER013W	prp22-1	0.215
YEL003W	gim4	YGR078C	pac10	0.577
YNL233W	bni4	YLR330W	chs5	0.232
YNL233W	bni4	YJL099W	chs6	0.247
YNL233W	bni4	YBR023C	chs3	0.358
YNL233W	bni4	YPL066W	rgl1	0.228
YNL233W	bni4	YHR030C	slt2	0.243
YNL233W	bni4	YNL152W	inn1-5007	0.301
YNL233W	bni4	YNL298W	cla4	0.274
YNL233W	bni4	YNL271C	bni1	0.241
YNL233W	bni4	YJL095W	bck1	0.260
YNL233W	bni4	YBL061C	skt5	0.489
YNL233W	bni4	YLR319C	bud6	0.282
YNR035C	arc35-5	YIL034C	cap2	0.208
YNR035C	arc35-5	YMR109W	myo5	0.246
YNR035C	arc35-5	YLR110C	ccw12	0.218
YNR035C	arc35-5	YDR208W	mss4-103	0.224
YNR035C	arc35-5	YOR181W	las17-13	0.355
YNR035C	arc35-5	YFL039C	act1-101	0.230
YNR035C	arc35-5	YLR111W	ylr111w	0.206
YNR035C	arc35-5	YDL029W	arp2-14	0.332
YNR035C	arc35-5	YFL039C	act1-119	0.228
YNR035C	arc35-5	YBR109C	cmd1-8	0.220
YNR035C	arc35-5	YKL203C	tor2-29	0.229
YNR035C	arc35-5	YBR234C	arc40-5001	0.245
YNR035C	arc35-5	YFL039C	act1-136	0.245
YNR035C	arc35-5	YFL039C	act1-4	0.212
YNR035C	arc35-5	YOR281C	plp2-5001	0.252
YNR035C	arc35-5	YLR370C	arc18	0.257
YNR035C	arc35-5	YDR212W	tcp1-1	0.354
YNR035C	arc35-5	YNR035C	arc35-6	0.293
YNR035C	arc35-5	YJL008C	cct8-5002	0.278
YNR035C	arc35-5	YLR370C	arc18-supp1	0.226
YNR035C	arc35-5	YJR064W	cct5-5001	0.270
YNR035C	arc35-5	YJL179W	pfd1	0.240
YNR016C	acc1-5007-supp1	YDR201W	spc19-5001	0.216
YNR016C	acc1-5007-supp1	YER016W	bim1	0.280
YNR016C	acc1-5007-supp1	YBL034C	stu1-8	0.240
YNR016C	acc1-5007-supp1	YBL034C	stu1-12	0.231
YNR016C	acc1-5007-supp1	YER147C	scc4-4	0.221
YNR016C	acc1-5007-supp1	YGR113W	dam1-1	0.276
YNR016C	acc1-5007-supp1	YHR191C	ctf8	0.209
YNR016C	acc1-5007-supp1	YPR141C	kar3	0.234
YNR016C	acc1-5007-supp1	YJL074C	smc3-1	0.299
YNR016C	acc1-5007-supp1	YLR045C	stu2-12	0.273
YNR016C	acc1-5007-supp1	YMR198W	cik1	0.202
YNR016C	acc1-5007-supp1	YNR016C	acc1-5009-supp1	0.626
YNR016C	acc1-5007-supp1	YGL086W	mad1	0.401
YNR016C	acc1-5007-supp1	YIR010W	dsn1-8	0.208
YNR016C	acc1-5007-supp1	YBL034C	stu1-6	0.251
YNR016C	acc1-5007-supp1	YFL008W	smc1-2	0.204
YNR016C	acc1-5007-supp1	YJL030W	mad2	0.382
YNR016C	acc1-5007-supp1	YDL139C	scm3-5007	0.227
YNR016C	acc1-5007-supp1	YJL013C	mad3	0.217
YNR016C	acc1-5007-supp1	YLR045C	stu2-10	0.215
YNR016C	acc1-5007-supp1	YDR180W	scc2-4	0.292
YNR016C	acc1-5007-supp1	YPL008W	chl1	0.297
YNR016C	acc1-5007-supp1	YFR027W	eco1-1	0.245
YNR016C	acc1-5007-supp1	YDR318W	mcm21	0.204
YNR016C	acc1-5007-supp1	YPL253C	vik1	0.288
YNR016C	acc1-5007-supp1	YFL008W	smc1-259	0.269
YNR016C	acc1-5007-supp1	YPR135W	ctf4	0.217
YNR016C	acc1-5007-supp1	YLR045C	stu2-11	0.220
YNR016C	acc1-5007-supp1	YGL093W	spc105-15	0.358
YNR016C	acc1-5007-supp1	YDR113C	pds1-128	0.504
YNR016C	acc1-5007-supp1	YMR117C	spc24-9	0.246
YDR201W	spc19-5001	YER016W	bim1	0.284
YDR201W	spc19-5001	YBL034C	stu1-8	0.226
YDR201W	spc19-5001	YDR016C	dad1-5005	0.322
YDR201W	spc19-5001	YPR046W	mcm16	0.298
YDR201W	spc19-5001	YGR113W	dam1-1	0.360
YDR201W	spc19-5001	YBR107C	iml3	0.280
YDR201W	spc19-5001	YPR141C	kar3	0.273
YDR201W	spc19-5001	YJL074C	smc3-1	0.224
YDR201W	spc19-5001	YLR045C	stu2-12	0.287
YDR201W	spc19-5001	YIL144W	tid3-1	0.308
YDR201W	spc19-5001	YMR198W	cik1	0.201
YDR201W	spc19-5001	YGL086W	mad1	0.328
YDR201W	spc19-5001	YKL052C	ask1-3	0.230
YDR201W	spc19-5001	YIR010W	dsn1-8	0.246
YDR201W	spc19-5001	YBL034C	stu1-6	0.235
YDR201W	spc19-5001	YJR135C	mcm22	0.267
YDR201W	spc19-5001	YOL069W	nuf2-5001	0.251
YDR201W	spc19-5001	YFL008W	smc1-2	0.220
YDR201W	spc19-5001	YJL030W	mad2	0.389
YDR201W	spc19-5001	YDL139C	scm3-5007	0.257
YDR201W	spc19-5001	YJL013C	mad3	0.231
YDR201W	spc19-5001	YDR254W	chl4	0.336
YDR201W	spc19-5001	YLR045C	stu2-10	0.243
YDR201W	spc19-5001	YLR381W	ctf3	0.319
YDR201W	spc19-5001	YPL233W	nsl1-5	0.201
YDR201W	spc19-5001	YDR318W	mcm21	0.341
YDR201W	spc19-5001	YEL061C	cin8	0.237
YDR201W	spc19-5001	YPL018W	ctf19	0.330
YDR201W	spc19-5001	YBR211C	ame1-4	0.249
YDR201W	spc19-5001	YPL253C	vik1	0.326
YDR201W	spc19-5001	YKL053W	ykl053w	0.369
YDR201W	spc19-5001	YFL008W	smc1-259	0.207
YDR201W	spc19-5001	YOL069W	nuf2-61	0.215
YDR201W	spc19-5001	YLR045C	stu2-11	0.205
YDR201W	spc19-5001	YGL093W	spc105-15	0.289
YDR201W	spc19-5001	YDR113C	pds1-128	0.201
YDR201W	spc19-5001	YMR117C	spc24-9	0.293
YDR201W	spc19-5001	YGR179C	okp1-5	0.238
YDR201W	spc19-5001	YER133W	glc7-12	0.235
YDR320C	swa2	YER136W	gdi1-1	0.288
YDR320C	swa2	YEL051W	vma8	0.222
YDR320C	swa2	YNL272C	sec2-41	0.277
YDR320C	swa2	YML115C	van1	0.287
YDR320C	swa2	YDR373W	frq1-1	0.308
YDR320C	swa2	YDR162C	nbp2	0.289
YDR320C	swa2	YFL039C	act1-159	0.288
YDR320C	swa2	YOR327C	snc2	0.282
YDR320C	swa2	YNL243W	sla2	0.250
YDR320C	swa2	YEL031W	spf1	0.222
YDR320C	swa2	YOR370C	mrs6-2	0.305
YDR348C	pal1	YGR229C	smi1	0.202
YDR348C	pal1	YBL047C	ede1	0.239
YER016W	bim1	YBL034C	stu1-8	0.577
YER016W	bim1	YLR210W	clb4	0.203
YER016W	bim1	YNL153C	gim3	0.389
YER016W	bim1	YPR046W	mcm16	0.226
YER016W	bim1	YGL240W	doc1-supp1	0.268
YER016W	bim1	YBL034C	stu1-12	0.549
YER016W	bim1	YER147C	scc4-4	0.304
YER016W	bim1	YGR113W	dam1-1	0.584
YER016W	bim1	YFL037W	tub2-430	0.303
YER016W	bim1	YGR119C	nup57-e17	0.224
YER016W	bim1	YBR107C	iml3	0.201
YER016W	bim1	YHR191C	ctf8	0.369
YER016W	bim1	YPR141C	kar3	0.626
YER016W	bim1	YJL074C	smc3-1	0.504
YER016W	bim1	YLR045C	stu2-12	0.534
YER016W	bim1	YIL144W	tid3-1	0.215
YER016W	bim1	YMR198W	cik1	0.474
YER016W	bim1	YNR016C	acc1-5009-supp1	0.293
YER016W	bim1	YGL086W	mad1	0.406
YER016W	bim1	YIR010W	dsn1-8	0.237
YER016W	bim1	YOL076W	mdm20-supp1	0.248
YER016W	bim1	YBL034C	stu1-6	0.620
YER016W	bim1	YLR347C	kap95-e126k	0.204
YER016W	bim1	YJR135C	mcm22	0.229
YER016W	bim1	YPL269W	kar9	0.264
YER016W	bim1	YMR076C	pds5-1	0.209
YER016W	bim1	YFL008W	smc1-2	0.338
YER016W	bim1	YJL030W	mad2	0.422
YER016W	bim1	YDR378C	lsm6	0.204
YER016W	bim1	YDL139C	scm3-5007	0.275
YER016W	bim1	YOR058C	ase1	0.222
YER016W	bim1	YDR254W	chl4	0.280
YER016W	bim1	YLR045C	stu2-10	0.403
YER016W	bim1	YDR180W	scc2-4	0.443
YER016W	bim1	YMR047C	nup116-5024	0.209
YER016W	bim1	YDR014W	rad61	0.259
YER016W	bim1	YPL008W	chl1	0.383
YER016W	bim1	YFR027W	eco1-1	0.246
YER016W	bim1	YBL034C	stu1-7	0.229
YER016W	bim1	YLR381W	ctf3	0.247
YER016W	bim1	YPL233W	nsl1-5	0.246
YER016W	bim1	YMR138W	cin4	0.236
YER016W	bim1	YDR318W	mcm21	0.311
YER016W	bim1	YEL061C	cin8	0.592
YER016W	bim1	YML124C	tub3	0.268
YER016W	bim1	YPL018W	ctf19	0.335
YER016W	bim1	YIL144W	tid3-1-supp1	0.216
YER016W	bim1	YBL058W	shp1	0.222
YER016W	bim1	YOR014W	rts1	0.216
YER016W	bim1	YMR055C	bub2	0.228
YER016W	bim1	YBR211C	ame1-4	0.236
YER016W	bim1	YPL253C	vik1	0.451
YER016W	bim1	YFL008W	smc1-259	0.445
YER016W	bim1	YPR135W	ctf4	0.290
YER016W	bim1	YLR045C	stu2-11	0.367
YER016W	bim1	YGL093W	spc105-15	0.321
YER016W	bim1	YOL012C	htz1	0.210
YER016W	bim1	YER013W	prp22-1	0.214
YER016W	bim1	YDR113C	pds1-128	0.281
YER016W	bim1	YDL028C	mps1-417	0.311
YER016W	bim1	YGR078C	pac10	0.263
YER016W	bim1	YMR117C	spc24-9	0.361
YER016W	bim1	YGR179C	okp1-5	0.291
YBL034C	stu1-8	YLR210W	clb4	0.215
YBL034C	stu1-8	YNL153C	gim3	0.361
YBL034C	stu1-8	YPR046W	mcm16	0.262
YBL034C	stu1-8	YBL034C	stu1-12	0.602
YBL034C	stu1-8	YER147C	scc4-4	0.260
YBL034C	stu1-8	YGR113W	dam1-1	0.405
YBL034C	stu1-8	YFL037W	tub2-430	0.257
YBL034C	stu1-8	YBR107C	iml3	0.268
YBL034C	stu1-8	YHR191C	ctf8	0.259
YBL034C	stu1-8	YPR141C	kar3	0.404
YBL034C	stu1-8	YER147C	scc4-5001	0.211
YBL034C	stu1-8	YJL074C	smc3-1	0.307
YBL034C	stu1-8	YLR045C	stu2-12	0.481
YBL034C	stu1-8	YMR198W	cik1	0.220
YBL034C	stu1-8	YNR016C	acc1-5009-supp1	0.255
YBL034C	stu1-8	YGL086W	mad1	0.375
YBL034C	stu1-8	YBL034C	stu1-6	0.653
YBL034C	stu1-8	YJR135C	mcm22	0.281
YBL034C	stu1-8	YPL269W	kar9	0.214
YBL034C	stu1-8	YMR076C	pds5-1	0.275
YBL034C	stu1-8	YFL008W	smc1-2	0.267
YBL034C	stu1-8	YJL030W	mad2	0.347
YBL034C	stu1-8	YDL139C	scm3-5007	0.228
YBL034C	stu1-8	YJL013C	mad3	0.200
YBL034C	stu1-8	YDR254W	chl4	0.323
YBL034C	stu1-8	YHR191C	ctf8-162	0.300
YBL034C	stu1-8	YLR045C	stu2-10	0.463
YBL034C	stu1-8	YDR180W	scc2-4	0.287
YBL034C	stu1-8	YDR014W	rad61	0.221
YBL034C	stu1-8	YPL008W	chl1	0.289
YBL034C	stu1-8	YFR027W	eco1-1	0.223
YBL034C	stu1-8	YBL034C	stu1-7	0.219
YBL034C	stu1-8	YLR381W	ctf3	0.304
YBL034C	stu1-8	YDR318W	mcm21	0.330
YBL034C	stu1-8	YEL061C	cin8	0.504
YBL034C	stu1-8	YML124C	tub3	0.279
YBL034C	stu1-8	YPL018W	ctf19	0.344
YBL034C	stu1-8	YBL058W	shp1	0.259
YBL034C	stu1-8	YPL253C	vik1	0.409
YBL034C	stu1-8	YFL008W	smc1-259	0.299
YBL034C	stu1-8	YGR188C	bub1-supp1	0.228
YBL034C	stu1-8	YGR078C	pac10-supp1	0.293
YBL034C	stu1-8	YLR045C	stu2-11	0.443
YBL034C	stu1-8	YGL093W	spc105-15	0.291
YBL034C	stu1-8	YGR078C	pac10	0.292
YBL034C	stu1-8	YMR117C	spc24-9	0.231
YBL034C	stu1-8	YHR191C	ctf8-9	0.208
YDL105W	nse4-5001	YDR432W	npl3	0.206
YNR033W	abz1	YER008C	sec3-2	0.200
YIL034C	cap2	YJL020C	bbc1	0.288
YIL034C	cap2	YMR109W	myo5	0.207
YIL034C	cap2	YFL039C	act1-101	0.267
YIL034C	cap2	YFL039C	act1-119	0.267
YIL034C	cap2	YIR003W	aim21	0.260
YIL034C	cap2	YBR109C	cmd1-8	0.295
YIL034C	cap2	YNL138W	srv2-ts	0.207
YIL034C	cap2	YGR080W	twf1	0.254
YIL034C	cap2	YDR276C	pmp3	0.201
YIL034C	cap2	YFL039C	act1-4	0.237
YIL034C	cap2	YNL271C	bni1	0.243
YIL034C	cap2	YNR035C	arc35-6	0.218
YIL034C	cap2	YFL039C	act1-122	0.204
YIL034C	cap2	YBR078W	ecm33	0.252
YIL034C	cap2	YLR319C	bud6	0.219
YIL034C	cap2	YOR122C	pfy1-14	0.306
YKL127W	pgm1	YLR110C	ccw12	0.257
YKL127W	pgm1	YKL037W	aim26	0.286
YKL127W	pgm1	YGR229C	smi1	0.205
YKL127W	pgm1	YFL039C	act1-122	0.214
YKL127W	pgm1	YBR078W	ecm33	0.200
YKL127W	pgm1	YDR054C	cdc34-1	0.201
YKL127W	pgm1	YNL181W	pbr1-5005	0.220
YJR099W	yuh1	YER008C	sec3-2	0.228
YLR210W	clb4	YBL034C	stu1-12	0.285
YLR210W	clb4	YFL037W	tub2-430	0.201
YLR210W	clb4	YLR045C	stu2-12	0.225
YLR210W	clb4	YBL034C	stu1-6	0.207
YLR210W	clb4	YNL097C-B	ynl097c-b	0.204
YLR210W	clb4	YPL269W	kar9	0.337
YLR210W	clb4	YEL061C	cin8	0.237
YLR210W	clb4	YMR055C	bub2	0.204
YMR074C	sdd2	YNL153C	gim3	0.211
YMR074C	sdd2	YFL039C	act1-101	0.211
YMR074C	sdd2	YDL029W	arp2-14	0.243
YMR074C	sdd2	YFL039C	act1-136	0.210
YMR074C	sdd2	YDL209C	cwc2-1	0.215
YMR074C	sdd2	YDR212W	tcp1-1	0.319
YMR074C	sdd2	YGR078C	pac10-supp1	0.205
YMR074C	sdd2	YDL143W	cct4-1	0.243
YMR074C	sdd2	YJR064W	cct5-5001	0.377
YER136W	gdi1-1	YNL272C	sec2-41	0.346
YER136W	gdi1-1	YPR055W	sec8-6	0.309
YER136W	gdi1-1	YDR166C	sec5-24	0.204
YER136W	gdi1-1	YDR373W	frq1-1	0.305
YER136W	gdi1-1	YJL085W	exo70-29/37	0.254
YER136W	gdi1-1	YIL118W	rho3-ser228	0.362
YER136W	gdi1-1	YLR166C	sec10-2	0.326
YER136W	gdi1-1	YGL020C	get1-supp1	0.247
YER136W	gdi1-1	YER008C	sec3-2	0.293
YER136W	gdi1-1	YIL118W	rho3-1	0.252
YER136W	gdi1-1	YAL026C	drs2-supp1	0.236
YER136W	gdi1-1	YNL267W	pik1-104	0.279
YER136W	gdi1-1	YOR370C	mrs6-2	0.376
YBR103W	sif2	YFR043C	irc6	0.239
YBR103W	sif2	YGL194C	hos2	0.545
YBR103W	sif2	YPR161C	sgv1-35	0.241
YBR103W	sif2	YPL055C	lge1	0.252
YBR103W	sif2	YPR161C	sgv1-80	0.248
YBR103W	sif2	YCR033W	snt1	0.460
YBR103W	sif2	YKR029C	set3	0.484
YBR103W	sif2	YNL238W	kex2	0.338
YIR011C	sts1-5001	YDL147W	rpn5-1	0.201
YIR011C	sts1-5001	YAL024C	lte1-supp1	0.222
YIR011C	sts1-5001	YAR007C	rfa1-m2	0.256
YIR011C	sts1-5001	YFR004W	rpn11-8	0.237
YIR011C	sts1-5001	YFR004W	rpn11-14	0.234
YIR011C	sts1-5001	YML064C	tem1-3	0.241
YIR011C	sts1-5001	YDL020C	rpn4	0.256
YIR011C	sts1-5001	YPR135W	ctf4	0.215
YIR011C	sts1-5001	YGR188C	bub1-supp1	0.216
YIR011C	sts1-5001	YOR261C	rpn8-5007	0.231
YIR011C	sts1-5001	YHR191C	ctf8-9	0.203
YJL020C	bbc1	YFL039C	act1-101	0.203
YJL020C	bbc1	YIR003W	aim21	0.292
YJL020C	bbc1	YKL098W	mtc2	0.214
YJL020C	bbc1	YGR080W	twf1	0.205
YJL020C	bbc1	YOR122C	pfy1-14	0.227
YNL153C	gim3	YBL034C	stu1-12	0.341
YNL153C	gim3	YFL039C	act1-101	0.234
YNL153C	gim3	YGR113W	dam1-1	0.312
YNL153C	gim3	YDL029W	arp2-14	0.203
YNL153C	gim3	YLR045C	stu2-12	0.318
YNL153C	gim3	YGL086W	mad1	0.264
YNL153C	gim3	YBL034C	stu1-6	0.393
YNL153C	gim3	YPL269W	kar9	0.200
YNL153C	gim3	YJL030W	mad2	0.258
YNL153C	gim3	YFL039C	act1-136	0.252
YNL153C	gim3	YLR045C	stu2-10	0.325
YNL153C	gim3	YFL039C	act1-4	0.330
YNL153C	gim3	YEL061C	cin8	0.406
YNL153C	gim3	YML124C	tub3	0.398
YNL153C	gim3	YOR281C	plp2-5001	0.283
YNL153C	gim3	YDR212W	tcp1-1	0.289
YNL153C	gim3	YJL008C	cct8-5002	0.327
YNL153C	gim3	YGR188C	bub1-supp1	0.222
YNL153C	gim3	YGR078C	pac10-supp1	0.588
YNL153C	gim3	YDL143W	cct4-1	0.223
YNL153C	gim3	YLR045C	stu2-11	0.264
YNL153C	gim3	YJR064W	cct5-5001	0.291
YNL153C	gim3	YJL179W	pfd1	0.480
YNL153C	gim3	YER013W	prp22-1	0.315
YNL153C	gim3	YGR078C	pac10	0.698
YNR049C	mso1	YPR055W	sec8-6	0.373
YNR049C	mso1	YDR166C	sec5-24	0.311
YNR049C	mso1	YIL118W	rho3-ser228	0.478
YNR049C	mso1	YLR166C	sec10-2	0.334
YNR049C	mso1	YOR327C	snc2	0.262
YNR049C	mso1	YIL118W	rho3-1	0.296
YNR049C	mso1	YNL322C	kre1	0.211
YKL203C	tor2-21	YMR109W	myo5	0.205
YKL203C	tor2-21	YDR208W	mss4-103	0.265
YKL203C	tor2-21	YOR181W	las17-13	0.276
YKL203C	tor2-21	YDL029W	arp2-14	0.277
YKL203C	tor2-21	YKL203C	tor2-29	0.560
YKL203C	tor2-21	YER093C	tsc11-1	0.326
YKL203C	tor2-21	YOL078W	avo1-5005	0.373
YKL203C	tor2-21	YNR035C	arc35-6	0.219
YKL203C	tor2-21	YLR370C	arc18-supp1	0.261
YKL203C	tor2-21	YBR078W	ecm33	0.219
YKL203C	tor2-21	YER093C	tsc11-5	0.314
YKL203C	tor2-21	YDR323C	pep7	0.230
YOR122C	pfy1-4	YFL039C	act1-125	0.232
YOR122C	pfy1-4	YOR181W	las17-13	0.293
YOR122C	pfy1-4	YFL039C	act1-112	0.362
YOR122C	pfy1-4	YFL039C	act1-119	0.349
YOR122C	pfy1-4	YFL039C	act1-120	0.230
YOR122C	pfy1-4	YML115C	van1	0.206
YOR122C	pfy1-4	YFL039C	act1-121	0.331
YOR122C	pfy1-4	YLR337C	vrp1-supp1	0.202
YOR122C	pfy1-4	YBR109C	cmd1-8	0.330
YOR122C	pfy1-4	YNL138W	srv2-ts	0.253
YOR122C	pfy1-4	YCR009C	rvs161	0.229
YOR122C	pfy1-4	YNL079C	tpm1-supp1	0.221
YOR122C	pfy1-4	YFL039C	act1-159	0.296
YOR122C	pfy1-4	YIL118W	rho3-ser228	0.202
YOR122C	pfy1-4	YFL039C	act1-4	0.205
YOR122C	pfy1-4	YOR326W	myo2-16	0.251
YOR122C	pfy1-4	YNL271C	bni1	0.329
YOR122C	pfy1-4	YNL138W	srv2-2	0.252
YOR122C	pfy1-4	YLR370C	arc18	0.294
YOR122C	pfy1-4	YNR035C	arc35-6	0.216
YOR122C	pfy1-4	YFL039C	act1-122	0.215
YOR122C	pfy1-4	YLR370C	arc18-supp1	0.222
YOR122C	pfy1-4	YFL039C	act1-132	0.310
YOR122C	pfy1-4	YLR319C	bud6	0.201
YOR122C	pfy1-4	YOR326W	myo2-14	0.279
YOR122C	pfy1-4	YOR122C	pfy1-14	0.362
YDR016C	dad1-5005	YLR045C	stu2-12	0.241
YDR016C	dad1-5005	YIL144W	tid3-1	0.221
YDR016C	dad1-5005	YGL086W	mad1	0.225
YDR016C	dad1-5005	YJL030W	mad2	0.210
YDR016C	dad1-5005	YDR254W	chl4	0.214
YDR016C	dad1-5005	YDR318W	mcm21	0.221
YDR016C	dad1-5005	YPL018W	ctf19	0.202
YDR016C	dad1-5005	YPL253C	vik1	0.217
YDR016C	dad1-5005	YOL069W	nuf2-61	0.211
YDR016C	dad1-5005	YGL093W	spc105-15	0.215
YDR016C	dad1-5005	YMR117C	spc24-9	0.238
YGR140W	cbf2-42	YPR046W	mcm16	0.204
YGR140W	cbf2-42	YGL086W	mad1	0.226
YGR140W	cbf2-42	YIR010W	dsn1-8	0.386
YGR140W	cbf2-42	YJR135C	mcm22	0.203
YGR140W	cbf2-42	YJL030W	mad2	0.245
YGR140W	cbf2-42	YDL139C	scm3-5007	0.203
YGR140W	cbf2-42	YDR254W	chl4	0.226
YGR140W	cbf2-42	YLR381W	ctf3	0.232
YGR140W	cbf2-42	YPL233W	nsl1-5	0.301
YGR140W	cbf2-42	YDR318W	mcm21	0.274
YGR140W	cbf2-42	YPL233W	nsl1-6	0.256
YGR140W	cbf2-42	YPL018W	ctf19	0.245
YGR140W	cbf2-42	YBR211C	ame1-4	0.298
YGR140W	cbf2-42	YGR140W	cbf2-1	0.473
YGR140W	cbf2-42	YGL093W	spc105-15	0.386
YGR140W	cbf2-42	YOL097C	wrs1-5003	0.340
YGR140W	cbf2-42	YMR117C	spc24-9	0.271
YGR140W	cbf2-42	YGR179C	okp1-5	0.315
YPR046W	mcm16	YBL034C	stu1-12	0.257
YPR046W	mcm16	YER147C	scc4-4	0.276
YPR046W	mcm16	YGR113W	dam1-1	0.351
YPR046W	mcm16	YBR107C	iml3	0.516
YPR046W	mcm16	YHR191C	ctf8	0.271
YPR046W	mcm16	YER147C	scc4-5001	0.374
YPR046W	mcm16	YJL074C	smc3-1	0.309
YPR046W	mcm16	YLR045C	stu2-12	0.270
YPR046W	mcm16	YIL144W	tid3-1	0.224
YPR046W	mcm16	YGL086W	mad1	0.284
YPR046W	mcm16	YIR010W	dsn1-8	0.267
YPR046W	mcm16	YBL034C	stu1-6	0.262
YPR046W	mcm16	YJR135C	mcm22	0.551
YPR046W	mcm16	YMR076C	pds5-1	0.206
YPR046W	mcm16	YFL008W	smc1-2	0.230
YPR046W	mcm16	YJL030W	mad2	0.235
YPR046W	mcm16	YDL139C	scm3-5007	0.269
YPR046W	mcm16	YJL013C	mad3	0.207
YPR046W	mcm16	YDR254W	chl4	0.534
YPR046W	mcm16	YHR191C	ctf8-162	0.231
YPR046W	mcm16	YDR180W	scc2-4	0.262
YPR046W	mcm16	YDR014W	rad61	0.231
YPR046W	mcm16	YPL008W	chl1	0.225
YPR046W	mcm16	YLR381W	ctf3	0.529
YPR046W	mcm16	YPL233W	nsl1-5	0.252
YPR046W	mcm16	YDR318W	mcm21	0.535
YPR046W	mcm16	YPL233W	nsl1-6	0.219
YPR046W	mcm16	YPL018W	ctf19	0.541
YPR046W	mcm16	YBR211C	ame1-4	0.230
YPR046W	mcm16	YPL253C	vik1	0.307
YPR046W	mcm16	YFL008W	smc1-259	0.303
YPR046W	mcm16	YGR188C	bub1-supp1	0.243
YPR046W	mcm16	YLR045C	stu2-11	0.215
YPR046W	mcm16	YDL003W	mcd1-5001	0.216
YPR046W	mcm16	YGL093W	spc105-15	0.328
YPR046W	mcm16	YDR113C	pds1-128	0.219
YPR046W	mcm16	YDL028C	mps1-417	0.211
YPR046W	mcm16	YMR117C	spc24-9	0.276
YPR046W	mcm16	YGR179C	okp1-5	0.217
YPR046W	mcm16	YHR191C	ctf8-9	0.227
YFL039C	act1-125	YMR109W	myo5	0.213
YFL039C	act1-125	YOR181W	las17-13	0.509
YFL039C	act1-125	YIR006C	pan1-4	0.305
YFL039C	act1-125	YFL039C	act1-112	0.374
YFL039C	act1-125	YFL039C	act1-119	0.399
YFL039C	act1-125	YFL039C	act1-120	0.566
YFL039C	act1-125	YDR388W	rvs167	0.285
YFL039C	act1-125	YFL039C	act1-121	0.386
YFL039C	act1-125	YBL007C	sla1	0.322
YFL039C	act1-125	YLR337C	vrp1-supp1	0.489
YFL039C	act1-125	YCR009C	rvs161	0.265
YFL039C	act1-125	YKL203C	tor2-29	0.244
YFL039C	act1-125	YFL039C	act1-136	0.385
YFL039C	act1-125	YFL039C	act1-159	0.352
YFL039C	act1-125	YNL054W	vac7	0.204
YFL039C	act1-125	YOR036W	pep12	0.210
YFL039C	act1-125	YNL243W	sla2	0.269
YFL039C	act1-125	YNL138W	srv2-2	0.292
YFL039C	act1-125	YOL078W	avo1-5005	0.210
YFL039C	act1-125	YLR370C	arc18	0.543
YFL039C	act1-125	YLL050C	cof1-8-supp1	0.230
YFL039C	act1-125	YNR035C	arc35-6	0.494
YFL039C	act1-125	YFL039C	act1-122	0.444
YFL039C	act1-125	YLR370C	arc18-supp1	0.344
YFL039C	act1-125	YFL039C	act1-132	0.404
YFL039C	act1-125	YNL084C	end3-supp1	0.212
YFL039C	act1-125	YLR337C	vrp1	0.282
YFL039C	act1-125	YKL112W	abf1-103	0.232
YCR002C	cdc10-4	YHR107C	cdc12-1	0.457
YCR002C	cdc10-4	YGR009C	sec9-4	0.263
YCR002C	cdc10-4	YIL140W	axl2	0.204
YCR002C	cdc10-4	YBR109C	cmd1-8	0.235
YCR002C	cdc10-4	YJL099W	chs6	0.222
YCR002C	cdc10-4	YJR076C	cdc11-3	0.429
YCR002C	cdc10-4	YNL079C	tpm1-supp1	0.218
YCR002C	cdc10-4	YBR023C	chs3	0.200
YCR002C	cdc10-4	YLR314C	cdc3-1	0.422
YCR002C	cdc10-4	YJR076C	cdc11-5	0.439
YCR002C	cdc10-4	YBL062W	ybl062w	0.229
YCR002C	cdc10-4	YJR076C	cdc11-1	0.472
YCR002C	cdc10-4	YNL298W	cla4	0.320
YCR002C	cdc10-4	YJR076C	cdc11-2	0.408
YCR002C	cdc10-4	YJR076C	cdc11-4	0.452
YCR002C	cdc10-4	YNL271C	bni1	0.279
YCR002C	cdc10-4	YDL225W	shs1	0.237
YCR002C	cdc10-4	YBR078W	ecm33	0.210
YCR002C	cdc10-4	YOR326W	myo2-14	0.222
YCR002C	cdc10-4	YCR002C	cdc10-2	0.307
YMR005W	taf4-18	YKL189W	hym1-15	0.211
YHR107C	cdc12-1	YLR330W	chs5	0.236
YHR107C	cdc12-1	YBR109C	cmd1-8	0.284
YHR107C	cdc12-1	YJL099W	chs6	0.200
YHR107C	cdc12-1	YJR076C	cdc11-3	0.477
YHR107C	cdc12-1	YBR023C	chs3	0.201
YHR107C	cdc12-1	YLR314C	cdc3-1	0.325
YHR107C	cdc12-1	YJR076C	cdc11-5	0.417
YHR107C	cdc12-1	YBL062W	ybl062w	0.244
YHR107C	cdc12-1	YJR076C	cdc11-1	0.490
