Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YFL008W	smc1-2	YPL253C	vik1	0.294
YFL008W	smc1-2	YKL053W	ykl053w	0.224
YFL008W	smc1-2	YFL008W	smc1-259	0.530
YFL008W	smc1-2	YPR135W	ctf4	0.344
YFL008W	smc1-2	YGR188C	bub1-supp1	0.335
YFL008W	smc1-2	YMR048W	csm3	0.207
YFL008W	smc1-2	YDL003W	mcd1-5001	0.302
YFL008W	smc1-2	YGL093W	spc105-15	0.244
YFL008W	smc1-2	YHR191C	ctf8-9	0.338
YDR086C	sss1-5001	YML130C	ero1-1	0.225
YDR086C	sss1-5001	YJR075W	hoc1	0.201
YDR086C	sss1-5001	YOR067C	alg8	0.321
YDR086C	sss1-5001	YLR066W	spc3-4	0.358
YDR086C	sss1-5001	YKL073W	lhs1-supp1	0.243
YDR086C	sss1-5001	YGR227W	die2	0.278
YDR086C	sss1-5001	YEL031W	spf1	0.479
YDR086C	sss1-5001	YBR171W	sec66	0.603
YDR086C	sss1-5001	YPL096C-A	eri1	0.202
YDR086C	sss1-5001	YJL062W	las21	0.256
YDR086C	sss1-5001	YFL031W	hac1	0.239
YDR086C	sss1-5001	YHR188C	gpi16-5001	0.222
YDR086C	sss1-5001	YHR079C	ire1	0.227
YDR086C	sss1-5001	YER087C-A	yer087c-a	0.241
YDR086C	sss1-5001	YBR015C	mnn2	0.260
YDR086C	sss1-5001	YFL032W	yfl032w	0.218
YGL212W	vam7	YDL077C	vam6	0.352
YGL212W	vam7	YGL124C	mon1	0.316
YGL212W	vam7	YDR323C	pep7	0.258
YPL209C	ipl1-1	YDR149C	ydr149c	0.221
YPL209C	ipl1-1	YGR188C	bub1-supp1	0.209
YML009C-A	yml009c-a	YMR202W	erg2	0.228
YBR260C	rgd1	YHR030C	slt2	0.394
YBR260C	rgd1	YDR302W	gpi11-5001	0.225
YBR260C	rgd1	YOR149C	smp3-2	0.407
YBR260C	rgd1	YNL038W	gpi15-5001	0.235
YBR260C	rgd1	YDR434W	gpi17-5001	0.210
YBR260C	rgd1	YML019W	ost6	0.205
YBR260C	rgd1	YLR088W	gaa1-ts	0.247
YBR260C	rgd1	YJL095W	bck1	0.400
YBR260C	rgd1	YFL031W	hac1	0.280
YBR260C	rgd1	YHR188C	gpi16-5001	0.264
YBR260C	rgd1	YHR079C	ire1	0.216
YBR260C	rgd1	YBR015C	mnn2	0.225
YBR260C	rgd1	YFL032W	yfl032w	0.252
YBR260C	rgd1	YDR331W	gpi8-5001	0.285
YJL043W	yjl043w	YPR180W	aos1-5001	0.325
YJL043W	yjl043w	YER025W	gcd11-5002	0.227
YJL043W	yjl043w	YLR159W	ylr159w	0.202
YLR087C	csf1	YGL054C	erv14	0.230
YLR087C	csf1	YOR067C	alg8	0.292
YLR087C	csf1	YHR030C	slt2	0.246
YLR087C	csf1	YDR302W	gpi11-5001	0.268
YLR087C	csf1	YOR149C	smp3-1	0.230
YLR087C	csf1	YJR013W	gpi14-5007	0.254
YLR087C	csf1	YDR302W	gpi11-5001-supp1	0.371
YLR087C	csf1	YNL038W	gpi15-5001	0.286
YLR087C	csf1	YDR434W	gpi17-5001	0.394
YLR087C	csf1	YGL084C	gup1	0.304
YLR087C	csf1	YGR227W	die2	0.236
YLR087C	csf1	YEL031W	spf1	0.368
YLR087C	csf1	YLR088W	gaa1-ts	0.320
YLR087C	csf1	YJL095W	bck1	0.245
YLR087C	csf1	YBR078W	ecm33	0.219
YLR087C	csf1	YPL096C-A	eri1	0.340
YLR087C	csf1	YJL062W	las21	0.362
YLR087C	csf1	YLR242C	arv1-supp1	0.210
YLR087C	csf1	YDL232W	ost4-supp2	0.227
YLR087C	csf1	YHR188C	gpi16-5001	0.455
YLR087C	csf1	YDR323C	pep7	0.209
YLR087C	csf1	YCR044C	per1-supp1	0.280
YLR087C	csf1	YAL058W	cne1	0.218
YLR087C	csf1	YBR015C	mnn2	0.267
YLR087C	csf1	YDR524C-B	ydr524c-b	0.247
YLR087C	csf1	YDR331W	gpi8-5001	0.433
YLR087C	csf1	YLR242C	arv1	0.236
YJL030W	mad2	YDL139C	scm3-5007	0.339
YJL030W	mad2	YJL013C	mad3	0.490
YJL030W	mad2	YDR254W	chl4	0.327
YJL030W	mad2	YHR191C	ctf8-162	0.206
YJL030W	mad2	YLR045C	stu2-10	0.228
YJL030W	mad2	YDR180W	scc2-4	0.336
YJL030W	mad2	YDR014W	rad61	0.278
YJL030W	mad2	YPL008W	chl1	0.251
YJL030W	mad2	YFR027W	eco1-1	0.226
YJL030W	mad2	YLR381W	ctf3	0.276
YJL030W	mad2	YDR149C	ydr149c	0.209
YJL030W	mad2	YPL233W	nsl1-5	0.295
YJL030W	mad2	YDR318W	mcm21	0.313
YJL030W	mad2	YGR113W	dam1-19	0.229
YJL030W	mad2	YML124C	tub3	0.293
YJL030W	mad2	YPL018W	ctf19	0.324
YJL030W	mad2	YBL058W	shp1	0.234
YJL030W	mad2	YOR014W	rts1	0.247
YJL030W	mad2	YMR055C	bub2	0.221
YJL030W	mad2	YBR211C	ame1-4	0.359
YJL030W	mad2	YPL253C	vik1	0.385
YJL030W	mad2	YKL053W	ykl053w	0.203
YJL030W	mad2	YFL008W	smc1-259	0.353
YJL030W	mad2	YGR188C	bub1-supp1	0.427
YJL030W	mad2	YLR045C	stu2-11	0.283
YJL030W	mad2	YGL093W	spc105-15	0.648
YJL030W	mad2	YDR113C	pds1-128	0.544
YJL030W	mad2	YDL028C	mps1-417	0.303
YJL030W	mad2	YGR078C	pac10	0.225
YJL030W	mad2	YMR117C	spc24-9	0.448
YJL030W	mad2	YGR179C	okp1-5	0.366
YJL030W	mad2	YHR191C	ctf8-9	0.226
YJL030W	mad2	YER133W	glc7-12	0.224
YIR008C	pri1-m4	YDR052C	dbf4-ts	0.227
YIR008C	pri1-m4	YGL113W	sld3-5001	0.260
YIR008C	pri1-m4	YMR048W	csm3	0.262
YML130C	ero1-1	YLR066W	spc3-4	0.366
YML130C	ero1-1	YDR302W	gpi11-5001-supp1	0.213
YML130C	ero1-1	YGR227W	die2	0.240
YML130C	ero1-1	YEL031W	spf1	0.204
YML130C	ero1-1	YCL043C	pdi1-5001-supp1	0.269
YML130C	ero1-1	YDL232W	ost4-supp2	0.208
YPL085W	sec16-2	YGR172C	yip1-4	0.205
YDL077C	vam6	YGL124C	mon1	0.311
YDL077C	vam6	YDR323C	pep7	0.239
YDL139C	scm3-5007	YDR254W	chl4	0.310
YDL139C	scm3-5007	YDR180W	scc2-4	0.239
YDL139C	scm3-5007	YFR027W	eco1-1	0.202
YDL139C	scm3-5007	YLR381W	ctf3	0.275
YDL139C	scm3-5007	YPL233W	nsl1-5	0.268
YDL139C	scm3-5007	YDR318W	mcm21	0.325
YDL139C	scm3-5007	YPL018W	ctf19	0.354
YDL139C	scm3-5007	YBR211C	ame1-4	0.272
YDL139C	scm3-5007	YFL008W	smc1-259	0.267
YDL139C	scm3-5007	YGL093W	spc105-15	0.335
YDL139C	scm3-5007	YDR113C	pds1-128	0.209
YDL139C	scm3-5007	YMR117C	spc24-9	0.283
YDL139C	scm3-5007	YGR179C	okp1-5	0.308
YOR058C	ase1	YEL061C	cin8	0.279
YOR058C	ase1	YLR045C	stu2-11	0.203
YGL054C	erv14	YLR268W	sec22-supp1	0.367
YGL054C	erv14	YNL038W	gpi15-5001	0.202
YGL054C	erv14	YDR434W	gpi17-5001	0.211
YGL054C	erv14	YEL031W	spf1	0.268
YGL054C	erv14	YJL031C	bet4-5007	0.227
YGL054C	erv14	YOR216C	rud3	0.360
YGL054C	erv14	YGR172C	yip1-4	0.374
YGL054C	erv14	YPL096C-A	eri1	0.269
YGL054C	erv14	YHR188C	gpi16-5001	0.243
YGL054C	erv14	YCR044C	per1-supp1	0.278
YGL054C	erv14	YDR331W	gpi8-5001	0.319
YGL054C	erv14	YGL020C	get1	0.310
YJL013C	mad3	YDR254W	chl4	0.246
YJL013C	mad3	YLR381W	ctf3	0.240
YJL013C	mad3	YDR149C	ydr149c	0.214
YJL013C	mad3	YDR318W	mcm21	0.234
YJL013C	mad3	YPL018W	ctf19	0.240
YJL013C	mad3	YPL253C	vik1	0.281
YJL013C	mad3	YGR188C	bub1-supp1	0.289
YJL013C	mad3	YGL093W	spc105-15	0.336
YJL013C	mad3	YDR113C	pds1-128	0.353
YJL013C	mad3	YMR117C	spc24-9	0.255
YJR075W	hoc1	YDR434W	gpi17-5001	0.201
YJR075W	hoc1	YEL031W	spf1	0.295
YJR075W	hoc1	YEL036C	anp1	0.383
YJR075W	hoc1	YBR171W	sec66	0.251
YJR075W	hoc1	YOR216C	rud3	0.259
YJR075W	hoc1	YBR078W	ecm33	0.266
YJR075W	hoc1	YBR015C	mnn2	0.387
YPL237W	sui3-5001	YER025W	gcd11-5001-supp1	0.205
YPR180W	aos1-5001	YNR054C	esf2-5005	0.302
YPR180W	aos1-5001	YGR045C	ygr045c	0.254
YPR180W	aos1-5001	YDL153C	sas10-5002	0.311
YPR180W	aos1-5001	YMR301C	atm1-5002	0.248
YPR180W	aos1-5001	YER025W	gcd11-5002	0.253
YPR180W	aos1-5001	YLR159W	ylr159w	0.225
YPR180W	aos1-5001	YDR324C	utp4-5007	0.206
YPR180W	aos1-5001	YDR037W	krs1-5004	0.300
YOR144C	elg1	YNL273W	tof1	0.382
YOR144C	elg1	YDR052C	dbf4-ts	0.209
YOR144C	elg1	YPL008W	chl1	0.216
YOR144C	elg1	YGL113W	sld3-5001	0.247
YOR144C	elg1	YJR006W	pol31-5001	0.470
YOR144C	elg1	YFL008W	smc1-259	0.206
YOR144C	elg1	YNL262W	pol2-12	0.342
YOR144C	elg1	YPR135W	ctf4	0.252
YOR144C	elg1	YMR048W	csm3	0.402
YOR144C	elg1	YOL123W	hrp1-4	0.449
YOR144C	elg1	YLR007W	nse1-5001	0.214
YDR254W	chl4	YHR191C	ctf8-162	0.242
YDR254W	chl4	YLR045C	stu2-10	0.246
YDR254W	chl4	YDR180W	scc2-4	0.290
YDR254W	chl4	YDR014W	rad61	0.280
YDR254W	chl4	YPL008W	chl1	0.264
YDR254W	chl4	YFR027W	eco1-1	0.203
YDR254W	chl4	YLR381W	ctf3	0.573
YDR254W	chl4	YPL233W	nsl1-5	0.300
YDR254W	chl4	YDR318W	mcm21	0.606
YDR254W	chl4	YMR117C	spc24-10	0.228
YDR254W	chl4	YEL061C	cin8	0.206
YDR254W	chl4	YPL018W	ctf19	0.592
YDR254W	chl4	YBL058W	shp1	0.223
YDR254W	chl4	YOR014W	rts1	0.200
YDR254W	chl4	YBR211C	ame1-4	0.277
YDR254W	chl4	YPL253C	vik1	0.387
YDR254W	chl4	YFL008W	smc1-259	0.320
YDR254W	chl4	YGR188C	bub1-supp1	0.252
YDR254W	chl4	YLR045C	stu2-11	0.265
YDR254W	chl4	YGL093W	spc105-15	0.396
YDR254W	chl4	YDR113C	pds1-128	0.248
YDR254W	chl4	YDL028C	mps1-417	0.229
YDR254W	chl4	YMR117C	spc24-9	0.319
YDR254W	chl4	YGR179C	okp1-5	0.279
YDR254W	chl4	YHR191C	ctf8-9	0.266
YDR052C	dbf4-4	YDR052C	dbf4-2	0.523
YDR052C	dbf4-4	YNL273W	tof1	0.235
YDR052C	dbf4-4	YDR052C	dbf4-ts	0.521
YDR052C	dbf4-4	YGL113W	sld3-5001	0.268
YDR052C	dbf4-4	YJR006W	pol31-5001	0.211
YDR052C	dbf4-4	YMR048W	csm3	0.213
YDR052C	dbf4-4	YOL123W	hrp1-4	0.290
YMR149W	swp1-5002	YOR067C	alg8	0.272
YMR149W	swp1-5002	YGR227W	die2	0.280
YMR149W	swp1-5002	YER025W	gcd11-5002	0.202
YFL039C	act1-136	YFL039C	act1-4	0.469
YFL039C	act1-136	YDR212W	tcp1-1	0.413
YFL039C	act1-136	YJL008C	cct8-5002	0.410
YFL039C	act1-136	YBR078W	ecm33	0.240
YFL039C	act1-136	YGR078C	pac10-supp1	0.319
YFL039C	act1-136	YJR064W	cct5-5001	0.416
YFL039C	act1-136	YGR078C	pac10	0.288
YDR052C	dbf4-2	YDR052C	dbf4-ts	0.606
YDR052C	dbf4-2	YGL113W	sld3-5001	0.227
YDR052C	dbf4-2	YDL209C	cwc2-1	0.202
YDR052C	dbf4-2	YNL262W	pol2-12	0.209
YDR052C	dbf4-2	YOL123W	hrp1-4	0.201
YDL173W	par32	YNL006W	lst8-15	0.203
YHR191C	ctf8-162	YDR180W	scc2-4	0.283
YHR191C	ctf8-162	YPL008W	chl1	0.362
YHR191C	ctf8-162	YFR027W	eco1-1	0.234
YHR191C	ctf8-162	YLR381W	ctf3	0.284
YHR191C	ctf8-162	YDR318W	mcm21	0.306
YHR191C	ctf8-162	YGR113W	dam1-19	0.276
YHR191C	ctf8-162	YPL018W	ctf19	0.342
YHR191C	ctf8-162	YPL253C	vik1	0.254
YHR191C	ctf8-162	YFL008W	smc1-259	0.300
YHR191C	ctf8-162	YPR135W	ctf4	0.451
YHR191C	ctf8-162	YGR188C	bub1-supp1	0.241
YHR191C	ctf8-162	YMR048W	csm3	0.238
YHR191C	ctf8-162	YHR191C	ctf8-9	0.672
YLR045C	stu2-10	YLR381W	ctf3	0.217
YLR045C	stu2-10	YDR318W	mcm21	0.251
YLR045C	stu2-10	YMR117C	spc24-10	0.221
YLR045C	stu2-10	YEL061C	cin8	0.352
YLR045C	stu2-10	YPL018W	ctf19	0.243
YLR045C	stu2-10	YIL144W	tid3-1-supp1	0.237
YLR045C	stu2-10	YBR211C	ame1-4	0.302
YLR045C	stu2-10	YLR045C	stu2-11	0.521
YLR045C	stu2-10	YGL093W	spc105-15	0.242
YLR045C	stu2-10	YGR078C	pac10	0.263
YLR045C	stu2-10	YMR117C	spc24-9	0.262
YPR180W	aos1-5005	YPL164C	mlh3	0.355
YPR180W	aos1-5005	YER025W	gcd11-5002	0.218
YDR180W	scc2-4	YDR014W	rad61	0.402
YDR180W	scc2-4	YNL273W	tof1	0.248
YDR180W	scc2-4	YPL008W	chl1	0.472
YDR180W	scc2-4	YFR027W	eco1-1	0.361
YDR180W	scc2-4	YLR381W	ctf3	0.308
YDR180W	scc2-4	YPL233W	nsl1-5	0.202
YDR180W	scc2-4	YDR318W	mcm21	0.320
YDR180W	scc2-4	YEL061C	cin8	0.284
YDR180W	scc2-4	YPL018W	ctf19	0.300
YDR180W	scc2-4	YOR014W	rts1	0.204
YDR180W	scc2-4	YPL253C	vik1	0.316
YDR180W	scc2-4	YFL008W	smc1-259	0.707
YDR180W	scc2-4	YPR135W	ctf4	0.365
YDR180W	scc2-4	YGR188C	bub1-supp1	0.387
YDR180W	scc2-4	YMR048W	csm3	0.270
YDR180W	scc2-4	YLR045C	stu2-11	0.220
YDR180W	scc2-4	YDL003W	mcd1-5001	0.340
YDR180W	scc2-4	YGL093W	spc105-15	0.286
YDR180W	scc2-4	YDR113C	pds1-128	0.284
YDR180W	scc2-4	YDL028C	mps1-417	0.214
YDR180W	scc2-4	YMR117C	spc24-9	0.221
YDR180W	scc2-4	YGR179C	okp1-5	0.228
YDR180W	scc2-4	YHR191C	ctf8-9	0.365
YPR057W	brr1	YDL043C	prp11-ts	0.322
YPR057W	brr1	YOR308C	snu66	0.454
YPR057W	brr1	YJL031C	bet4-5007	0.276
YPR057W	brr1	YGL122C	nab2-5005	0.212
YPR057W	brr1	YPR094W	rds3-1	0.405
YPR057W	brr1	YML049C	rse1-1	0.360
YPR057W	brr1	YOR319W	hsh49-5002	0.394
YPR057W	brr1	YJL031C	bet4-5002	0.252
YDR014W	rad61	YNL273W	tof1	0.219
YDR014W	rad61	YPL008W	chl1	0.303
YDR014W	rad61	YFR027W	eco1-1	0.263
YDR014W	rad61	YLR381W	ctf3	0.249
YDR014W	rad61	YDR318W	mcm21	0.225
YDR014W	rad61	YPL018W	ctf19	0.223
YDR014W	rad61	YOR014W	rts1	0.212
YDR014W	rad61	YPL253C	vik1	0.255
YDR014W	rad61	YFL008W	smc1-259	0.435
YDR014W	rad61	YPR135W	ctf4	0.244
YDR014W	rad61	YGR188C	bub1-supp1	0.242
YDR014W	rad61	YMR048W	csm3	0.242
YDR014W	rad61	YDL003W	mcd1-5001	0.321
YDR014W	rad61	YGL093W	spc105-15	0.266
YDR014W	rad61	YDR113C	pds1-128	0.223
YDR014W	rad61	YHR191C	ctf8-9	0.217
YDL043C	prp11-ts	YOR308C	snu66	0.375
YDL043C	prp11-ts	YGL122C	nab2-5005	0.235
YDL043C	prp11-ts	YPR094W	rds3-1	0.448
YDL043C	prp11-ts	YML049C	rse1-1	0.408
YDL043C	prp11-ts	YOR319W	hsh49-5002	0.465
YNL273W	tof1	YDR052C	dbf4-ts	0.204
YNL273W	tof1	YPL008W	chl1	0.457
YNL273W	tof1	YFR027W	eco1-1	0.360
YNL273W	tof1	YGL113W	sld3-5001	0.259
YNL273W	tof1	YJR006W	pol31-5001	0.338
YNL273W	tof1	YFL008W	smc1-259	0.303
YNL273W	tof1	YNL262W	pol2-12	0.330
YNL273W	tof1	YPR135W	ctf4	0.350
YNL273W	tof1	YMR048W	csm3	0.668
YNL273W	tof1	YOL123W	hrp1-4	0.480
YNL273W	tof1	YDR113C	pds1-128	0.333
YOR067C	alg8	YDR302W	gpi11-5001	0.213
YOR067C	alg8	YOR149C	smp3-2	0.288
YOR067C	alg8	YLR066W	spc3-4	0.302
YOR067C	alg8	YJR013W	gpi14-5007	0.256
YOR067C	alg8	YDR302W	gpi11-5001-supp1	0.255
YOR067C	alg8	YNL038W	gpi15-5001	0.233
YOR067C	alg8	YDR434W	gpi17-5001	0.325
YOR067C	alg8	YGL084C	gup1	0.255
YOR067C	alg8	YKL073W	lhs1-supp1	0.201
YOR067C	alg8	YGR227W	die2	0.521
YOR067C	alg8	YML019W	ost6	0.232
YOR067C	alg8	YEL031W	spf1	0.285
YOR067C	alg8	YLR088W	gaa1-ts	0.348
YOR067C	alg8	YCL043C	pdi1-5001-supp1	0.226
YOR067C	alg8	YBR171W	sec66	0.201
YOR067C	alg8	YPL096C-A	eri1	0.300
YOR067C	alg8	YJL062W	las21	0.382
YOR067C	alg8	YFL031W	hac1	0.243
YOR067C	alg8	YHR188C	gpi16-5001	0.332
YOR067C	alg8	YHR079C	ire1	0.220
YOR067C	alg8	YDR323C	pep7	0.230
YOR067C	alg8	YAL058W	cne1	0.250
YOR067C	alg8	YDR524C-B	ydr524c-b	0.234
YOR067C	alg8	YLR242C	arv1	0.227
YDR052C	dbf4-ts	YGL113W	sld3-5001	0.294
YDR052C	dbf4-ts	YJR006W	pol31-5001	0.208
YDR052C	dbf4-ts	YNL262W	pol2-12	0.219
YDR052C	dbf4-ts	YOL123W	hrp1-4	0.250
YDR485C	vps72	YGL122C	nab2-5005	0.276
YLR268W	sec22-supp1	YNL038W	gpi15-5001	0.212
YLR268W	sec22-supp1	YPR094W	rds3-1	0.243
YLR268W	sec22-supp1	YOR216C	rud3	0.362
YLR268W	sec22-supp1	YGR172C	yip1-4	0.239
YLR268W	sec22-supp1	YML049C	rse1-1	0.219
YLR268W	sec22-supp1	YGL020C	get1	0.308
YHR030C	slt2	YDR302W	gpi11-5001-supp1	0.219
YHR030C	slt2	YDR434W	gpi17-5001	0.213
YHR030C	slt2	YEL031W	spf1	0.213
YHR030C	slt2	YJL095W	bck1	0.791
YHR030C	slt2	YBR078W	ecm33	0.218
YHR030C	slt2	YJL062W	las21	0.243
YHR030C	slt2	YFL031W	hac1	0.319
YHR030C	slt2	YHR188C	gpi16-5001	0.292
YHR030C	slt2	YHR079C	ire1	0.302
YHR030C	slt2	YAL058W	cne1	0.225
YHR030C	slt2	YBR015C	mnn2	0.234
YHR030C	slt2	YFL032W	yfl032w	0.280
YHR030C	slt2	YLR242C	arv1	0.208
YPL008W	chl1	YFR027W	eco1-1	0.407
YPL008W	chl1	YLR381W	ctf3	0.270
YPL008W	chl1	YDR318W	mcm21	0.273
YPL008W	chl1	YEL061C	cin8	0.281
YPL008W	chl1	YPL018W	ctf19	0.285
YPL008W	chl1	YOR014W	rts1	0.227
YPL008W	chl1	YPL253C	vik1	0.282
YPL008W	chl1	YFL008W	smc1-259	0.505
YPL008W	chl1	YPR135W	ctf4	0.440
YPL008W	chl1	YMR048W	csm3	0.403
YPL008W	chl1	YOL123W	hrp1-4	0.388
YPL008W	chl1	YDL003W	mcd1-5001	0.221
YPL008W	chl1	YDR113C	pds1-128	0.308
YPL008W	chl1	YHR191C	ctf8-9	0.440
YFR027W	eco1-1	YLR381W	ctf3	0.237
YFR027W	eco1-1	YDR318W	mcm21	0.209
YFR027W	eco1-1	YOR014W	rts1	0.216
YFR027W	eco1-1	YFL008W	smc1-259	0.380
YFR027W	eco1-1	YPR135W	ctf4	0.274
YFR027W	eco1-1	YMR048W	csm3	0.316
YFR027W	eco1-1	YOL123W	hrp1-4	0.302
YFR027W	eco1-1	YDR113C	pds1-128	0.281
YFR027W	eco1-1	YHR191C	ctf8-9	0.283
YBL034C	stu1-7	YEL061C	cin8	0.224
YGL113W	sld3-5001	YNL262W	pol2-12	0.390
YGL113W	sld3-5001	YMR048W	csm3	0.330
YGL113W	sld3-5001	YOL123W	hrp1-4	0.316
YGL113W	sld3-5001	YLR007W	nse1-5001	0.283
YOL013C	hrd1	YLR066W	spc3-4	0.226
YOL013C	hrd1	YMR264W	cue1	0.327
YLR381W	ctf3	YPL233W	nsl1-5	0.246
YLR381W	ctf3	YDR318W	mcm21	0.559
YLR381W	ctf3	YMR117C	spc24-10	0.209
YLR381W	ctf3	YPL018W	ctf19	0.600
YLR381W	ctf3	YOR014W	rts1	0.200
YLR381W	ctf3	YBR211C	ame1-4	0.244
YLR381W	ctf3	YPL253C	vik1	0.336
YLR381W	ctf3	YFL008W	smc1-259	0.355
YLR381W	ctf3	YGR188C	bub1-supp1	0.244
YLR381W	ctf3	YLR045C	stu2-11	0.267
YLR381W	ctf3	YDL003W	mcd1-5001	0.217
YLR381W	ctf3	YGL093W	spc105-15	0.376
YLR381W	ctf3	YLR347C	kap95-l63a	0.229
YLR381W	ctf3	YDR113C	pds1-128	0.247
YLR381W	ctf3	YDL028C	mps1-417	0.245
YLR381W	ctf3	YMR117C	spc24-9	0.290
YLR381W	ctf3	YGR179C	okp1-5	0.239
YLR381W	ctf3	YHR191C	ctf8-9	0.268
YDR149C	ydr149c	YML124C	tub3	0.203
YDR149C	ydr149c	YMR055C	bub2	0.252
YDR302W	gpi11-5001	YOR149C	smp3-2	0.300
YDR302W	gpi11-5001	YNL038W	gpi15-5001	0.252
YDR302W	gpi11-5001	YDR434W	gpi17-5001	0.388
YDR302W	gpi11-5001	YGL084C	gup1	0.216
YDR302W	gpi11-5001	YKL073W	lhs1-supp1	0.221
YDR302W	gpi11-5001	YML019W	ost6	0.299
YDR302W	gpi11-5001	YLR088W	gaa1-ts	0.300
YDR302W	gpi11-5001	YJL095W	bck1	0.220
YDR302W	gpi11-5001	YDR525W	api2	0.328
YDR302W	gpi11-5001	YOR216C	rud3	0.219
YDR302W	gpi11-5001	YJL062W	las21	0.505
YDR302W	gpi11-5001	YLR242C	arv1-supp1	0.362
YDR302W	gpi11-5001	YDL232W	ost4-supp2	0.282
YDR302W	gpi11-5001	YHR188C	gpi16-5001	0.425
YDR302W	gpi11-5001	YCR044C	per1-supp1	0.213
YDR302W	gpi11-5001	YAL058W	cne1	0.225
YDR302W	gpi11-5001	YBR015C	mnn2	0.218
YDR302W	gpi11-5001	YDR331W	gpi8-5001	0.397
YPL164C	mlh3	YDR232W	hem1-5004	0.209
YPL164C	mlh3	YDL153C	sas10-5002	0.204
YPL164C	mlh3	YMR301C	atm1-5002	0.206
YPL164C	mlh3	YER025W	gcd11-5002	0.208
YPL164C	mlh3	YDR037W	krs1-5004	0.234
YGL124C	mon1	YDR323C	pep7	0.202
YHR033W	yhr033w	YNR054C	esf2-5005	0.257
YHR033W	yhr033w	YER025W	gcd11-5002	0.211
YHR033W	yhr033w	YDR324C	utp4-5007	0.223
YOR149C	smp3-2	YNL038W	gpi15-5001	0.444
YOR149C	smp3-2	YDR434W	gpi17-5001	0.406
YOR149C	smp3-2	YGL084C	gup1	0.355
YOR149C	smp3-2	YKL073W	lhs1-supp1	0.232
YOR149C	smp3-2	YGR227W	die2	0.247
YOR149C	smp3-2	YML019W	ost6	0.359
YOR149C	smp3-2	YLR088W	gaa1-ts	0.433
YOR149C	smp3-2	YJL095W	bck1	0.247
YOR149C	smp3-2	YDR525W	api2	0.213
YOR149C	smp3-2	YOR216C	rud3	0.202
YOR149C	smp3-2	YBR078W	ecm33	0.219
YOR149C	smp3-2	YJL062W	las21	0.474
YOR149C	smp3-2	YLR242C	arv1-supp1	0.491
YOR149C	smp3-2	YFL031W	hac1	0.230
YOR149C	smp3-2	YHR188C	gpi16-5001	0.425
YOR149C	smp3-2	YHR079C	ire1	0.237
YOR149C	smp3-2	YCR044C	per1-supp1	0.293
YOR149C	smp3-2	YAL058W	cne1	0.310
YOR149C	smp3-2	YBR015C	mnn2	0.226
YOR149C	smp3-2	YFL032W	yfl032w	0.231
YOR149C	smp3-2	YDR331W	gpi8-5001	0.361
YPL233W	nsl1-5	YDR318W	mcm21	0.346
YPL233W	nsl1-5	YMR117C	spc24-10	0.260
YPL233W	nsl1-5	YPL018W	ctf19	0.327
YPL233W	nsl1-5	YIL144W	tid3-1-supp1	0.256
YPL233W	nsl1-5	YBR211C	ame1-4	0.389
YPL233W	nsl1-5	YGL093W	spc105-15	0.337
YPL233W	nsl1-5	YMR117C	spc24-9	0.422
YPL233W	nsl1-5	YGR179C	okp1-5	0.402
YMR138W	cin4	YEL061C	cin8	0.252
YMR138W	cin4	YML124C	tub3	0.247
YMR138W	cin4	YMR055C	bub2	0.200
YMR138W	cin4	YPL253C	vik1	0.295
YMR138W	cin4	YHR191C	ctf8-9	0.224
YMR138W	cin4	YER133W	glc7-12	0.215
YLR066W	spc3-4	YKL073W	lhs1-supp1	0.328
YLR066W	spc3-4	YGR227W	die2	0.381
YLR066W	spc3-4	YMR264W	cue1	0.263
YLR066W	spc3-4	YEL031W	spf1	0.261
YLR066W	spc3-4	YCL043C	pdi1-5001-supp1	0.268
YLR066W	spc3-4	YBR171W	sec66	0.263
YLR066W	spc3-4	YFL031W	hac1	0.206
YLR066W	spc3-4	YDL232W	ost4-supp2	0.260
YLR066W	spc3-4	YHR079C	ire1	0.233
YLR066W	spc3-4	YER140W	emp65	0.226
YLR066W	spc3-4	YER087C-A	yer087c-a	0.362
YLR066W	spc3-4	YFL032W	yfl032w	0.264
YLR066W	spc3-4	YKL073W	lhs1	0.216
YOR149C	smp3-1	YJR013W	gpi14-5007	0.332
YOR149C	smp3-1	YDR302W	gpi11-5001-supp1	0.227
YOR149C	smp3-1	YNL038W	gpi15-5001	0.219
YOR149C	smp3-1	YDR434W	gpi17-5001	0.266
YOR149C	smp3-1	YGL084C	gup1	0.259
YOR149C	smp3-1	YLR088W	gaa1-ts	0.267
YOR149C	smp3-1	YDR525W	api2	0.231
YOR149C	smp3-1	YPL096C-A	eri1	0.336
YOR149C	smp3-1	YJL062W	las21	0.275
YOR149C	smp3-1	YLR242C	arv1-supp1	0.252
YOR149C	smp3-1	YDL232W	ost4-supp2	0.219
YOR149C	smp3-1	YHR188C	gpi16-5001	0.296
YOR149C	smp3-1	YCR044C	per1-supp1	0.231
YOR149C	smp3-1	YDR524C-B	ydr524c-b	0.203
YOR149C	smp3-1	YDR331W	gpi8-5001	0.260
YOR149C	smp3-1	YLR242C	arv1	0.257
YJR013W	gpi14-5007	YNL038W	gpi15-5001	0.340
YJR013W	gpi14-5007	YDR434W	gpi17-5001	0.288
YJR013W	gpi14-5007	YGL084C	gup1	0.239
