Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YPL079W	rpl21b	YEL054C	rpl12a	0.369
YPL079W	rpl21b	YGL105W	arc1	0.213
YPL079W	rpl21b	YOL121C	rps19a	0.226
YPL079W	rpl21b	YOR294W	rrs1-124	0.246
YPL079W	rpl21b	YNL227C	jjj1	0.234
YPL079W	rpl21b	YER102W	rps8b	0.216
YPL079W	rpl21b	YGL123W	rps2-5004	0.212
YPR102C	rpl11a	YGL031C	rpl24a	0.333
YPR102C	rpl11a	YGR085C	rpl11b	0.288
YPR102C	rpl11a	YNL097C-B	ynl097c-b	0.480
YPR102C	rpl11a	YER028C	mig3	0.388
YPR102C	rpl11a	YNL195C	ynl195c	0.480
YPR102C	rpl11a	YEL054C	rpl12a	0.297
YPR102C	rpl11a	YHR086W-A	yhr086w-a	0.506
YPR102C	rpl11a	YCL026C-B	hbn1	0.502
YPR102C	rpl11a	YGL123W	rps2-5004	0.227
YDR496C	puf6	YDL147W	rpn5-1	0.227
YDR496C	puf6	YJL125C	gcd14-4	0.327
YDR496C	puf6	YFR032C-B	min10	0.491
YDR496C	puf6	YBR017C	kap104	0.313
YDR496C	puf6	YMR277W	fcp1-1-supp2	0.315
YDR496C	puf6	YDR450W	rps18a	0.458
YDR496C	puf6	YBR049C	reb1-5001	0.208
YDR496C	puf6	YGR046W	tam41-5001	0.228
YDR496C	puf6	YPR016C	tif6-ts1	0.265
YDR496C	puf6	YOR034C-A	yor034c-a	0.304
YDR496C	puf6	YNL061W	nop2-10	0.355
YDR496C	puf6	YFL022C	frs2-5001	0.370
YDR496C	puf6	YKL011C	cce1	0.208
YDR496C	puf6	YBL006C	ldb7	0.226
YDR496C	puf6	YBL071W-A	kti11	0.246
YDR496C	puf6	YJR151W-A	yjr151w-a	0.217
YDR496C	puf6	YOR294W	rrs1-124	0.283
YDR496C	puf6	YLR007W	nse1-5001	0.241
YDR496C	puf6	YMR242W-A	ymr242w-a	0.303
YDR496C	puf6	YNL061W	nop2-6	0.247
YDR496C	puf6	YBR058C-A	tsc3	0.317
YDL035C	gpr1	YOL108C	ino4	0.244
YDL035C	gpr1	YGR097W	ask10	0.217
YKR020W	vps51	YNL280C	erg24-supp1	0.225
YKR020W	vps51	YJL004C	sys1	0.410
YKR020W	vps51	YKR019C	irs4	0.231
YKR020W	vps51	YKL080W	vma5	0.214
YKR020W	vps51	YER122C	glo3	0.309
YKR020W	vps51	YNL272C	sec2-41	0.272
YKR020W	vps51	YDR108W	trs85	0.277
YKR020W	vps51	YDL006W	ptc1	0.219
YKR020W	vps51	YFL038C	ypt1-3	0.286
YKR020W	vps51	YDL145C	cop1-1	0.265
YKR020W	vps51	YDR162C	nbp2	0.220
YKR020W	vps51	YGL054C	erv14	0.224
YKR020W	vps51	YIL076W	sec28	0.226
YKR020W	vps51	YNL041C	cog6	0.380
YKR020W	vps51	YGL005C	cog7	0.406
YKR020W	vps51	YML071C	cog8	0.414
YKR020W	vps51	YGL020C	get1-supp1	0.206
YKR020W	vps51	YKR068C	bet3-5001	0.325
YKR020W	vps51	YJL029C	vps53	0.471
YKR020W	vps51	YJL031C	bet4-5007	0.208
YKR020W	vps51	YEL042W	gda1	0.339
YKR020W	vps51	YJL029C	vps53-supp1	0.405
YKR020W	vps51	YBL050W	sec17-1	0.208
YKR020W	vps51	YBR164C	arl1	0.378
YKR020W	vps51	YOR216C	rud3	0.202
YKR020W	vps51	YGL095C	vps45	0.367
YKR020W	vps51	YOL018C	tlg2	0.454
YKR020W	vps51	YDR389W	sac7	0.213
YKR020W	vps51	YDR137W	rgp1	0.438
YKR020W	vps51	YER157W	cog3-2	0.249
YKR020W	vps51	YER122C	glo3-supp1	0.223
YKR020W	vps51	YHL031C	gos1-supp1	0.283
YKR020W	vps51	YDR484W	vps52-supp1	0.507
YKR020W	vps51	YOR370C	mrs6-2	0.212
YKR020W	vps51	YKR006C	mrpl13	0.203
YPR103W	pre2-v214a	YPR103W	pre2-75	0.304
YPR103W	pre2-v214a	YPR103W	pre2-1-supp1	0.290
YPR103W	pre2-v214a	YOL038W	pre6-5001	0.209
YPR103W	pre2-v214a	YPR103W	pre2-127	0.373
YPR103W	pre2-v214a	YGL011C	scl1-5001	0.255
YPR103W	pre2-v214a	YLR021W	irc25	0.266
YPR103W	pre2-v214a	YHR027C	rpn1-821	0.216
YPR103W	pre2-v214a	YPR103W	pre2-2	0.365
YPR103W	pre2-v214a	YOR157C	pup1-1	0.212
YBR087W	rfc5-1	YPL153C	rad53-5002-supp1	0.331
YBR087W	rfc5-1	YCL061C	mrc1	0.390
YBR087W	rfc5-1	YAR007C	rfa1-m2	0.343
YBR087W	rfc5-1	YMR224C	mre11	0.225
YBR087W	rfc5-1	YOR144C	elg1	0.486
YBR087W	rfc5-1	YDR369C	xrs2	0.238
YBR087W	rfc5-1	YPL194W	ddc1	0.436
YBR087W	rfc5-1	YJL092W	srs2	0.224
YBR087W	rfc5-1	YLR234W	top3-supp1	0.310
YBR087W	rfc5-1	YOL123W	hrp1-4	0.422
YBR087W	rfc5-1	YPL153C	rad53-5001	0.301
YBR087W	rfc5-1	YMR190C	sgs1	0.215
YBR087W	rfc5-1	YLR235C	ylr235c-supp1	0.293
YBR087W	rfc5-1	YBR136W	mec1-4ts	0.471
YPL280W	hsp32	YMR071C	tvp18	0.252
YPL280W	hsp32	YNL227C	jjj1	0.206
YNL003C	pet8	YKL170W	mrpl38	0.235
YNL003C	pet8	YPR050C	ypr050c	0.295
YNL003C	pet8	YNL082W	pms1	0.374
YNL003C	pet8	YPL148C	ppt2	0.211
YNL003C	pet8	YKL212W	sac1	0.231
YNL003C	pet8	YDR405W	mrp20	0.232
YNL280C	erg24-supp1	YJL004C	sys1	0.208
YNL280C	erg24-supp1	YNL041C	cog6	0.238
YNL280C	erg24-supp1	YML071C	cog8	0.212
YNL280C	erg24-supp1	YJL029C	vps53	0.201
YNL280C	erg24-supp1	YBR164C	arl1	0.250
YNL280C	erg24-supp1	YOL018C	tlg2	0.247
YNL280C	erg24-supp1	YDR137W	rgp1	0.262
YNL280C	erg24-supp1	YDR484W	vps52-supp1	0.297
YJL004C	sys1	YMR197C	vti1-2	0.336
YJL004C	sys1	YEL051W	vma8	0.209
YJL004C	sys1	YER122C	glo3	0.317
YJL004C	sys1	YDR153C	ent5	0.203
YJL004C	sys1	YKL196C	ykt6-5001	0.279
YJL004C	sys1	YMR004W	mvp1	0.248
YJL004C	sys1	YDR108W	trs85	0.378
YJL004C	sys1	YDL006W	ptc1	0.221
YJL004C	sys1	YFL025C	bst1	0.233
YJL004C	sys1	YBR029C	cds1-5001	0.233
YJL004C	sys1	YFL038C	ypt1-3	0.434
YJL004C	sys1	YLR430W	sen1-1	0.250
YJL004C	sys1	YDL145C	cop1-1	0.371
YJL004C	sys1	YJR032W	cpr7	0.223
YJL004C	sys1	YDR162C	nbp2	0.236
YJL004C	sys1	YPL010W	ret3-1	0.339
YJL004C	sys1	YGL054C	erv14	0.393
YJL004C	sys1	YLR350W	orm2-supp1	0.207
YJL004C	sys1	YIL076W	sec28	0.275
YJL004C	sys1	YDR238C	sec26-f856aw860a	0.349
YJL004C	sys1	YLR268W	sec22-1	0.237
YJL004C	sys1	YNL041C	cog6	0.547
YJL004C	sys1	YJL123C	mtc1	0.288
YJL004C	sys1	YLR268W	sec22-supp1	0.263
YJL004C	sys1	YPR051W	mak3	0.346
YJL004C	sys1	YLR309C	imh1	0.260
YJL004C	sys1	YGL005C	cog7	0.504
YJL004C	sys1	YML071C	cog8	0.526
YJL004C	sys1	YDR202C	rav2	0.230
YJL004C	sys1	YPL234C	vma11	0.240
YJL004C	sys1	YKR068C	bet3-5001	0.278
YJL004C	sys1	YJL029C	vps53	0.288
YJL004C	sys1	YPR050C	ypr050c	0.209
YJL004C	sys1	YEL042W	gda1	0.263
YJL004C	sys1	YJL029C	vps53-supp1	0.327
YJL004C	sys1	YBL050W	sec17-1	0.294
YJL004C	sys1	YBR164C	arl1	0.707
YJL004C	sys1	YOR216C	rud3	0.261
YJL004C	sys1	YGL095C	vps45	0.210
YJL004C	sys1	YLL038C	ent4	0.213
YJL004C	sys1	YMR292W	got1	0.231
YJL004C	sys1	YOL018C	tlg2	0.421
YJL004C	sys1	YDR389W	sac7	0.205
YJL004C	sys1	YDL100C	get3	0.202
YJL004C	sys1	YDR137W	rgp1	0.464
YJL004C	sys1	YER157W	cog3-2	0.329
YJL004C	sys1	YHR012W	vps29	0.275
YJL004C	sys1	YCR044C	per1-supp1	0.237
YJL004C	sys1	YMR197C	vti1-11-supp1	0.332
YJL004C	sys1	YDR189W	sly1-ts	0.300
YJL004C	sys1	YDL058W	uso1-1	0.402
YJL004C	sys1	YHL031C	gos1-supp1	0.445
YJL004C	sys1	YDR484W	vps52-supp1	0.286
YJL004C	sys1	YPR105C	cog4-5004	0.285
YJL004C	sys1	YOR370C	mrs6-2	0.228
YJL004C	sys1	YLR269C	ylr269c	0.278
YJL004C	sys1	YEL053C	mak10	0.225
YJL004C	sys1	YDR331W	gpi8-5001	0.253
YJL004C	sys1	YKR006C	mrpl13	0.212
YJL004C	sys1	YGL020C	get1	0.264
YCR068W	atg15	YPR050C	ypr050c	0.217
YCR068W	atg15	YNL082W	pms1	0.254
YPL153C	rad53-5002-supp1	YPR070W	med1	0.298
YPL153C	rad53-5002-supp1	YCL061C	mrc1	0.254
YPL153C	rad53-5002-supp1	YGR270W	yta7	0.337
YPL153C	rad53-5002-supp1	YOR194C	toa1-5001	0.245
YPL153C	rad53-5002-supp1	YDR369C	xrs2	0.209
YPL153C	rad53-5002-supp1	YPL194W	ddc1	0.341
YPL153C	rad53-5002-supp1	YOL123W	hrp1-4	0.288
YPL153C	rad53-5002-supp1	YPL024W	rmi1	0.282
YPL153C	rad53-5002-supp1	YPL153C	rad53-5001	0.579
YPL153C	rad53-5002-supp1	YMR190C	sgs1	0.251
YPL153C	rad53-5002-supp1	YBR136W	mec1-4ts	0.387
YGR009C	sec9-4	YBR102C	exo84-102	0.205
YGR009C	sec9-4	YNL272C	sec2-41	0.292
YGR009C	sec9-4	YPR055W	sec8-6	0.262
YGR009C	sec9-4	YBR109C	cmd1-8	0.240
YGR009C	sec9-4	YDR166C	sec5-24	0.239
YGR009C	sec9-4	YAL041W	cdc24-11	0.200
YGR009C	sec9-4	YJL085W	exo70-29/37	0.202
YGR009C	sec9-4	YLR166C	sec10-2	0.218
YGR009C	sec9-4	YNL152W	inn1-5007	0.229
YGR009C	sec9-4	YOR327C	snc2	0.415
YGR009C	sec9-4	YJR076C	cdc11-2	0.205
YGR009C	sec9-4	YER008C	sec3-2	0.236
YGR009C	sec9-4	YNL271C	bni1	0.249
YGR009C	sec9-4	YDR164C	sec1-1	0.272
YGR009C	sec9-4	YNR035C	arc35-6	0.221
YDL147W	rpn5-1	YPR103W	pre2-1	0.314
YDL147W	rpn5-1	YJL125C	gcd14-4	0.220
YDL147W	rpn5-1	YGR253C	pup2-5001	0.380
YDL147W	rpn5-1	YGL048C	rpt6-25	0.449
YDL147W	rpn5-1	YBR173C	ump1	0.345
YDL147W	rpn5-1	YDL147W	rpn5-5001	0.418
YDL147W	rpn5-1	YOR261C	rpn8-5008	0.397
YDL147W	rpn5-1	YPR103W	pre2-75	0.260
YDL147W	rpn5-1	YFR004W	rpn11-8	0.524
YDL147W	rpn5-1	YBL041W	pre7-5001	0.351
YDL147W	rpn5-1	YFR010W	ubp6	0.219
YDL147W	rpn5-1	YOR362C	pre10-5001	0.389
YDL147W	rpn5-1	YOR117W	rpt5-5002	0.288
YDL147W	rpn5-1	YPR103W	pre2-1-supp1	0.276
YDL147W	rpn5-1	YDL007W	rpt2-rf	0.369
YDL147W	rpn5-1	YOL038W	pre6-5001	0.293
YDL147W	rpn5-1	YBR017C	kap104	0.256
YDL147W	rpn5-1	YPR103W	pre2-127	0.288
YDL147W	rpn5-1	YFR004W	rpn11-14	0.542
YDL147W	rpn5-1	YGL011C	scl1-5001	0.298
YDL147W	rpn5-1	YDR450W	rps18a	0.222
YDL147W	rpn5-1	YGL048C	rpt6-1-supp1	0.438
YDL147W	rpn5-1	YLR021W	irc25	0.284
YDL147W	rpn5-1	YPR119W	clb2	0.250
YDL147W	rpn5-1	YER012W	pre1-1	0.379
YDL147W	rpn5-1	YHR027C	rpn1-821	0.236
YDL147W	rpn5-1	YPR108W	rpn7-3	0.424
YDL147W	rpn5-1	YFL022C	frs2-5001	0.262
YDL147W	rpn5-1	YPR103W	pre2-2	0.256
YDL147W	rpn5-1	YOR261C	rpn8-5007	0.493
YDL147W	rpn5-1	YLR007W	nse1-5001	0.280
YDL147W	rpn5-1	YOR157C	pup1-1	0.319
YDR295C	hda2	YOR327C	snc2	0.209
YDR295C	hda2	YGR122W	ygr122w	0.202
YDR295C	hda2	YPR179C	hda3	0.458
YKR019C	irs4	YLR350W	orm2-supp1	0.217
YKR019C	irs4	YNL041C	cog6	0.290
YKR019C	irs4	YLR268W	sec22-supp1	0.253
YKR019C	irs4	YGL005C	cog7	0.206
YKR019C	irs4	YML071C	cog8	0.201
YKR019C	irs4	YJL029C	vps53-supp1	0.324
YKR019C	irs4	YBR164C	arl1	0.314
YKR019C	irs4	YOL018C	tlg2	0.266
YKR019C	irs4	YHR012W	vps29	0.211
YKR019C	irs4	YMR197C	vti1-11-supp1	0.313
YKR019C	irs4	YHL031C	gos1-supp1	0.379
YKR019C	irs4	YLR269C	ylr269c	0.200
YKR019C	irs4	YDR331W	gpi8-5001	0.244
YKR019C	irs4	YGL020C	get1	0.275
YEL017C-A	pmp2	YMR273C	zds1	0.231
YKL080W	vma5	YEL051W	vma8	0.328
YKL080W	vma5	YGL005C	cog7	0.207
YKL080W	vma5	YML071C	cog8	0.205
YKL080W	vma5	YPL234C	vma11	0.330
YKL080W	vma5	YHR060W	vma22	0.247
YPR070W	med1	YPR168W	nut2-ts	0.338
YPR070W	med1	YDR145W	taf12-9	0.307
YPR070W	med1	YDR145W	taf12-w486stop	0.294
YPR070W	med1	YLR085C	arp6	0.217
YPR070W	med1	YDR145W	taf12-l446a	0.234
YPR070W	med1	YGR270W	yta7	0.228
YPR070W	med1	YML114C	taf8-7	0.324
YPR070W	med1	YOR194C	toa1-5001	0.370
YPR070W	med1	YDR485C	vps72	0.228
YPR070W	med1	YNR010W	cse2	0.408
YPR070W	med1	YML098W	taf13-1	0.361
YPR070W	med1	YGL151W	nut1	0.437
YPR070W	med1	YGR274C	taf1-1	0.263
YPR070W	med1	YPL011C	taf3-5002	0.343
YPR070W	med1	YGL127C	soh1	0.313
YPR070W	med1	YDR145W	taf12-l464a	0.279
YPR070W	med1	YPL153C	rad53-5001	0.348
YPR103W	pre2-1	YGR253C	pup2-5001	0.373
YPR103W	pre2-1	YBR173C	ump1	0.447
YPR103W	pre2-1	YDL147W	rpn5-5001	0.366
YPR103W	pre2-1	YOR261C	rpn8-5008	0.315
YPR103W	pre2-1	YFR004W	rpn11-8	0.333
YPR103W	pre2-1	YBL041W	pre7-5001	0.494
YPR103W	pre2-1	YOR362C	pre10-5001	0.462
YPR103W	pre2-1	YOR117W	rpt5-5002	0.301
YPR103W	pre2-1	YDL007W	rpt2-rf	0.473
YPR103W	pre2-1	YOL038W	pre6-5001	0.343
YPR103W	pre2-1	YFR004W	rpn11-14	0.353
YPR103W	pre2-1	YGL011C	scl1-5001	0.516
YPR103W	pre2-1	YLR021W	irc25	0.298
YPR103W	pre2-1	YER012W	pre1-1	0.427
YPR103W	pre2-1	YHR027C	rpn1-821	0.282
YPR103W	pre2-1	YPR108W	rpn7-3	0.434
YPR103W	pre2-1	YOR261C	rpn8-5007	0.325
YPR103W	pre2-1	YOR157C	pup1-1	0.384
YBR102C	exo84-102	YNL272C	sec2-41	0.333
YBR102C	exo84-102	YPR055W	sec8-6	0.340
YBR102C	exo84-102	YDR166C	sec5-24	0.259
YBR102C	exo84-102	YGL048C	rpt6-25	0.216
YBR102C	exo84-102	YJL085W	exo70-29/37	0.389
YBR102C	exo84-102	YBR173C	ump1	0.208
YBR102C	exo84-102	YBL041W	pre7-5001	0.206
YBR102C	exo84-102	YOR362C	pre10-5001	0.206
YBR102C	exo84-102	YLR166C	sec10-2	0.326
YBR102C	exo84-102	YFR004W	rpn11-14	0.215
YBR102C	exo84-102	YER008C	sec3-2	0.264
YBR102C	exo84-102	YER012W	pre1-1	0.223
YBR102C	exo84-102	YPR103W	pre2-2	0.215
YBR102C	exo84-102	YOR157C	pup1-1	0.217
YER165W	pab1-5001	YJL124C	lsm1	0.221
YPL020C	ulp1-333	YHR031C	rrm3	0.233
YPL020C	ulp1-333	YDR363W	esc2	0.269
YPL020C	ulp1-333	YGR270W	yta7	0.206
YPL020C	ulp1-333	YEL019C	mms21-1	0.220
YPL020C	ulp1-333	YER038C	kre29-ts2	0.242
YPL020C	ulp1-333	YJL092W	srs2	0.202
YPL020C	ulp1-333	YPR180W	aos1-5019	0.381
YPL020C	ulp1-333	YNL218W	mgs1	0.362
YPL020C	ulp1-333	YLR234W	top3-supp1	0.269
YPL020C	ulp1-333	YPL024W	rmi1	0.209
YPL020C	ulp1-333	YMR190C	sgs1	0.245
YPL020C	ulp1-333	YDR510W	smt3aiir	0.375
YPL020C	ulp1-333	YLR235C	ylr235c-supp1	0.252
YPL020C	ulp1-333	YDR510W	smt3-331	0.276
YMR197C	vti1-2	YER122C	glo3	0.426
YMR197C	vti1-2	YAR002C-A	erp1	0.239
YMR197C	vti1-2	YDR153C	ent5	0.235
YMR197C	vti1-2	YPL069C	bts1	0.318
YMR197C	vti1-2	YKL196C	ykt6-5001	0.385
YMR197C	vti1-2	YPR105C	cog4-5005	0.257
YMR197C	vti1-2	YDR108W	trs85	0.454
YMR197C	vti1-2	YFL038C	ypt1-3	0.452
YMR197C	vti1-2	YJL031C	bet4-5001	0.308
YMR197C	vti1-2	YLR430W	sen1-1	0.260
YMR197C	vti1-2	YLR078C	bos1-1	0.262
YMR197C	vti1-2	YDL145C	cop1-1	0.411
YMR197C	vti1-2	YJR032W	cpr7	0.205
YMR197C	vti1-2	YPL010W	ret3-1	0.270
YMR197C	vti1-2	YGL054C	erv14	0.431
YMR197C	vti1-2	YIL076W	sec28	0.329
YMR197C	vti1-2	YDR238C	sec26-f856aw860a	0.372
YMR197C	vti1-2	YLR268W	sec22-1	0.369
YMR197C	vti1-2	YNL041C	cog6	0.490
YMR197C	vti1-2	YJL123C	mtc1	0.300
YMR197C	vti1-2	YLR268W	sec22-supp1	0.411
YMR197C	vti1-2	YPR051W	mak3	0.234
YMR197C	vti1-2	YGL005C	cog7	0.448
YMR197C	vti1-2	YML071C	cog8	0.481
YMR197C	vti1-2	YGL020C	get1-supp1	0.300
YMR197C	vti1-2	YEL031W	spf1	0.240
YMR197C	vti1-2	YKR068C	bet3-5001	0.379
YMR197C	vti1-2	YJL031C	bet4-5007	0.271
YMR197C	vti1-2	YPR050C	ypr050c	0.214
YMR197C	vti1-2	YJL029C	vps53-supp1	0.247
YMR197C	vti1-2	YBL050W	sec17-1	0.382
YMR197C	vti1-2	YBR164C	arl1	0.301
YMR197C	vti1-2	YOR216C	rud3	0.336
YMR197C	vti1-2	YGL095C	vps45	0.254
YMR197C	vti1-2	YGR172C	yip1-4	0.202
YMR197C	vti1-2	YMR292W	got1	0.372
YMR197C	vti1-2	YOL018C	tlg2	0.285
YMR197C	vti1-2	YMR197C	vti1-11	0.537
YMR197C	vti1-2	YDL100C	get3	0.312
YMR197C	vti1-2	YDR137W	rgp1	0.353
YMR197C	vti1-2	YER157W	cog3-2	0.382
YMR197C	vti1-2	YHR012W	vps29	0.233
YMR197C	vti1-2	YER083C	get2	0.291
YMR197C	vti1-2	YCR044C	per1-supp1	0.284
YMR197C	vti1-2	YER122C	glo3-supp1	0.370
YMR197C	vti1-2	YMR197C	vti1-11-supp1	0.638
YMR197C	vti1-2	YDR189W	sly1-ts	0.414
YMR197C	vti1-2	YDL058W	uso1-1	0.421
YMR197C	vti1-2	YHL031C	gos1-supp1	0.510
YMR197C	vti1-2	YPR105C	cog4-5004	0.255
YMR197C	vti1-2	YOR370C	mrs6-2	0.315
YMR197C	vti1-2	YLR269C	ylr269c	0.466
YMR197C	vti1-2	YDR331W	gpi8-5001	0.260
YMR197C	vti1-2	YKR006C	mrpl13	0.260
YMR197C	vti1-2	YGL020C	get1	0.479
YEL051W	vma8	YER122C	glo3	0.292
YEL051W	vma8	YDL145C	cop1-1	0.238
YEL051W	vma8	YNL041C	cog6	0.250
YEL051W	vma8	YGL005C	cog7	0.263
YEL051W	vma8	YML071C	cog8	0.273
YEL051W	vma8	YDR202C	rav2	0.234
YEL051W	vma8	YPL234C	vma11	0.546
YEL051W	vma8	YBR164C	arl1	0.227
YEL051W	vma8	YER122C	glo3-supp1	0.230
YEL051W	vma8	YHR060W	vma22	0.460
YER122C	glo3	YKL196C	ykt6-5001	0.365
YER122C	glo3	YPR105C	cog4-5005	0.265
YER122C	glo3	YDR108W	trs85	0.379
YER122C	glo3	YFL038C	ypt1-3	0.534
YER122C	glo3	YJL031C	bet4-5001	0.397
YER122C	glo3	YLR430W	sen1-1	0.265
YER122C	glo3	YLR078C	bos1-1	0.205
YER122C	glo3	YDL145C	cop1-1	0.518
YER122C	glo3	YPL010W	ret3-1	0.373
YER122C	glo3	YGL054C	erv14	0.538
YER122C	glo3	YJR075W	hoc1	0.242
YER122C	glo3	YIL076W	sec28	0.395
YER122C	glo3	YDR238C	sec26-f856aw860a	0.496
YER122C	glo3	YLR268W	sec22-1	0.247
YER122C	glo3	YNL041C	cog6	0.489
YER122C	glo3	YJL123C	mtc1	0.291
YER122C	glo3	YPR051W	mak3	0.224
YER122C	glo3	YGL005C	cog7	0.438
YER122C	glo3	YML071C	cog8	0.442
YER122C	glo3	YGL020C	get1-supp1	0.222
YER122C	glo3	YPL234C	vma11	0.217
YER122C	glo3	YEL031W	spf1	0.296
YER122C	glo3	YKR068C	bet3-5001	0.399
YER122C	glo3	YJL031C	bet4-5007	0.297
YER122C	glo3	YEL042W	gda1	0.267
YER122C	glo3	YBL050W	sec17-1	0.414
YER122C	glo3	YBR164C	arl1	0.360
YER122C	glo3	YOR216C	rud3	0.311
YER122C	glo3	YGL095C	vps45	0.252
YER122C	glo3	YPR183W	dpm1-6-supp1	0.226
YER122C	glo3	YGR172C	yip1-4	0.344
YER122C	glo3	YOL018C	tlg2	0.290
YER122C	glo3	YMR197C	vti1-11	0.307
YER122C	glo3	YDL100C	get3	0.220
YER122C	glo3	YDR137W	rgp1	0.431
YER122C	glo3	YER157W	cog3-2	0.308
YER122C	glo3	YER083C	get2	0.262
YER122C	glo3	YER122C	glo3-supp1	0.607
YER122C	glo3	YDR189W	sly1-ts	0.375
YER122C	glo3	YDL058W	uso1-1	0.420
YER122C	glo3	YHR060W	vma22	0.221
YER122C	glo3	YPR105C	cog4-5004	0.252
YER122C	glo3	YOR370C	mrs6-2	0.327
YER122C	glo3	YKR006C	mrpl13	0.450
YLR330W	chs5	YBR109C	cmd1-8	0.244
YLR330W	chs5	YJL099W	chs6	0.328
YLR330W	chs5	YNL079C	tpm1-supp1	0.218
YLR330W	chs5	YBR023C	chs3	0.320
YLR330W	chs5	YBL062W	ybl062w	0.361
YLR330W	chs5	YNL298W	cla4	0.229
YLR330W	chs5	YGR122W	ygr122w	0.334
YLR330W	chs5	YBL061C	skt5	0.317
YNL272C	sec2-41	YPR055W	sec8-6	0.350
YNL272C	sec2-41	YDR166C	sec5-24	0.255
YNL272C	sec2-41	YJL085W	exo70-29/37	0.421
YNL272C	sec2-41	YFL039C	act1-159	0.236
YNL272C	sec2-41	YLR166C	sec10-2	0.323
YNL272C	sec2-41	YOR327C	snc2	0.304
YNL272C	sec2-41	YER008C	sec3-2	0.240
YNL272C	sec2-41	YJL031C	bet4-5007	0.283
YNL272C	sec2-41	YDR164C	sec1-1	0.232
YNL272C	sec2-41	YOL018C	tlg2	0.219
YNL272C	sec2-41	YOR370C	mrs6-2	0.221
YIL140W	axl2	YPL038W-A	ypl038w-a	0.218
YIL140W	axl2	YIL141W	yil141w	0.390
YIL140W	axl2	YOR011W-A	yor011w-a	0.444
YDL082W	rpl13a	YGR085C	rpl11b	0.210
YDL082W	rpl13a	YBR084C-A	rpl19a	0.201
YDL082W	rpl13a	YML073C	rpl6a	0.260
YDL082W	rpl13a	YLR185W	rpl37a	0.210
YDL082W	rpl13a	YOR312C	rpl20b	0.210
YDL082W	rpl13a	YEL054C	rpl12a	0.274
YAR002C-A	erp1	YKL196C	ykt6-5001	0.205
YAR002C-A	erp1	YFL038C	ypt1-3	0.268
YAR002C-A	erp1	YDL145C	cop1-1	0.220
YAR002C-A	erp1	YLR268W	sec22-1	0.256
YAR002C-A	erp1	YNL041C	cog6	0.223
YAR002C-A	erp1	YLR268W	sec22-supp1	0.210
YAR002C-A	erp1	YBL050W	sec17-1	0.214
YAR002C-A	erp1	YMR197C	vti1-11-supp1	0.204
YAR002C-A	erp1	YDR189W	sly1-ts	0.260
YAR002C-A	erp1	YDL058W	uso1-1	0.311
YPR141C	kar3	YAR007C	rfa1-m2	0.221
YPR141C	kar3	YLR272C	ycs4-1	0.214
YPR141C	kar3	YDR439W	lrs4	0.249
YJL175W	yjl175w	YGL112C	taf6-ts	0.206
YHR031C	rrm3	YCL061C	mrc1	0.224
YHR031C	rrm3	YDR288W	nse3-ts4	0.202
YHR031C	rrm3	YOR144C	elg1	0.272
YHR031C	rrm3	YEL019C	mms21-1	0.225
YHR031C	rrm3	YML023C	nse5-ts4	0.210
YHR031C	rrm3	YJL092W	srs2	0.412
YHR031C	rrm3	YPR180W	aos1-5019	0.268
YHR031C	rrm3	YNL218W	mgs1	0.270
YHR031C	rrm3	YOL034W	smc5-6	0.251
YHR031C	rrm3	YOL123W	hrp1-4	0.276
YHR031C	rrm3	YPL024W	rmi1	0.260
YHR031C	rrm3	YMR190C	sgs1	0.204
YHR031C	rrm3	YDR510W	smt3aiir	0.239
YHR031C	rrm3	YDR510W	smt3-331	0.217
YKR057W	rps21a	YGL031C	rpl24a	0.252
YKR057W	rps21a	YDR500C	rpl37b	0.240
YKR057W	rps21a	YIL133C	rpl16a	0.246
YKR057W	rps21a	YGR085C	rpl11b	0.324
YKR057W	rps21a	YBR181C	rps6b	0.252
YKR057W	rps21a	YJR094W-A	rpl43b	0.210
YKR057W	rps21a	YBR084C-A	rpl19a	0.346
YKR057W	rps21a	YLR029C	rpl15a-5002	0.224
YKR057W	rps21a	YDL063C	syo1	0.297
YKR057W	rps21a	YBL071C-B	ybl071c-b	0.391
YKR057W	rps21a	YIL069C	rps24b	0.355
YKR057W	rps21a	YLR075W	rpl10-5001	0.202
YKR057W	rps21a	YDR450W	rps18a	0.444
YKR057W	rps21a	YOR295W	uaf30	0.250
YKR057W	rps21a	YEL054C	rpl12a	0.297
YKR057W	rps21a	YOL121C	rps19a	0.524
YKR057W	rps21a	YOR294W	rrs1-124	0.260
YKR057W	rps21a	YGL123W	rps2-5004	0.381
YJL125C	gcd14-4	YFL022C	frs2-5001	0.362
YJL125C	gcd14-4	YLR007W	nse1-5001	0.368
YPR168W	nut2-ts	YNR010W	cse2	0.216
YPR168W	nut2-ts	YGL151W	nut1	0.276
YDR145W	taf12-9	YDR145W	taf12-w486stop	0.610
YDR145W	taf12-9	YDR145W	taf12-l446a	0.377
YDR145W	taf12-9	YML114C	taf8-7	0.352
YDR145W	taf12-9	YOR194C	toa1-5001	0.386
YDR145W	taf12-9	YBR198C	taf5-20	0.207
YDR145W	taf12-9	YBR198C	taf5-3	0.209
YDR145W	taf12-9	YML098W	taf13-1	0.373
YDR145W	taf12-9	YGR274C	taf1-1	0.248
